,Employer,Job Title,Base Salary,Location,Submit Date,Start Date,Case Status
13472,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",11/29/2016,12/12/2016,CERTIFIED
13473,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/07/2016,12/19/2016,CERTIFIED
13474,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/07/2016,01/16/2017,CERTIFIED
13475,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/16/2016,12/26/2016,CERTIFIED
13476,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/28/2016,01/16/2017,CERTIFIED
13477,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",01/01/2017,01/23/2017,CERTIFIED
13478,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",01/09/2017,01/16/2017,CERTIFIED
13479,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","CUPERTINO, CA",01/13/2017,07/10/2017,CERTIFIED
13480,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","MINNEAPOLIS, MN",02/08/2017,02/20/2017,CERTIFIED
13481,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",02/12/2017,02/27/2017,CERTIFIED
13482,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",02/16/2017,02/27/2017,CERTIFIED
13483,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",02/16/2017,02/27/2017,CERTIFIED
13484,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/08/2017,03/13/2017,CERTIFIED
13485,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SOLANA BEACH, CA",03/15/2017,03/27/2017,CERTIFIED
13486,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","TEMPE, AZ",03/22/2017,03/27/2017,CERTIFIED
13487,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/04/2017,04/17/2017,CERTIFIED
13488,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/04/2017,04/10/2017,CERTIFIED
13489,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","PORTLAND, OR",04/11/2017,04/17/2017,CERTIFIED
13490,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/12/2017,04/17/2017,CERTIFIED
13491,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/18/2017,06/19/2017,CERTIFIED
13492,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/19/2017,05/01/2017,CERTIFIED
13493,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","CAMBRIDGE, MA",04/20/2017,05/01/2017,CERTIFIED
13494,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/20/2017,05/01/2017,CERTIFIED
13495,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/20/2017,05/01/2017,CERTIFIED
13496,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/21/2017,05/15/2017,CERTIFIED
13497,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/10/2017,05/15/2017,CERTIFIED
13498,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","AUSTIN, TX",05/23/2017,05/29/2017,CERTIFIED
13499,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/30/2017,06/12/2017,CERTIFIED
13500,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/06/2017,06/12/2017,CERTIFIED
13501,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/07/2017,06/12/2017,CERTIFIED
13502,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/08/2017,06/19/2017,CERTIFIED
13503,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/14/2017,07/17/2017,CERTIFIED
13504,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","TEMPE, AZ",06/15/2017,06/26/2017,CERTIFIED
13505,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/21/2017,06/26/2017,CERTIFIED
13506,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/26/2017,06/26/2017,CERTIFIED
13507,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/28/2017,07/03/2017,CERTIFIED
13508,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/11/2017,07/17/2017,CERTIFIED
13509,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","TEMPE, AZ",07/12/2017,07/17/2017,CERTIFIED
13510,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/08/2016,01/02/2017,WITHDRAWN
13511,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/19/2017,07/24/2017,CERTIFIED
13512,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/19/2017,07/24/2017,CERTIFIED
13513,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/21/2017,07/24/2017,CERTIFIED
13514,AMAZON REGISTRY SERVICES,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/11/2017,08/14/2017,CERTIFIED
13515,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/23/2017,08/28/2017,CERTIFIED
13516,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",09/08/2017,09/11/2017,CERTIFIED
13517,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","HERNDON, VA",09/25/2017,10/02/2017,CERTIFIED
13518,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","NEW YORK, NY",11/27/2013,12/09/2013,WITHDRAWN
13519,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","CUPERTINO, CA",10/09/2014,10/20/2014,WITHDRAWN
13520,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/17/2015,06/29/2015,WITHDRAWN
13521,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",10/23/2015,11/02/2015,CERTIFIED
13522,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",11/09/2015,11/16/2015,CERTIFIED
13523,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","NEW YORK, NY",11/30/2015,12/08/2015,CERTIFIED
13524,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/16/2015,12/28/2015,CERTIFIED
13525,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","AUSTIN, TX",12/18/2015,12/22/2015,CERTIFIED
13526,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/17/2015,12/28/2015,CERTIFIED
13527,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SUNNYVALE, CA",12/21/2015,01/04/2016,CERTIFIED
13528,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","EAST PALO ALTO, CA",12/30/2015,01/11/2016,CERTIFIED
13529,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",01/08/2016,02/01/2016,CERTIFIED
13530,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",01/11/2016,01/25/2016,CERTIFIED
13531,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",02/18/2016,02/29/2016,CERTIFIED
13532,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/21/2016,04/04/2016,CERTIFIED
13533,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/04/2016,04/07/2016,CERTIFIED
13534,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/13/2016,08/29/2016,CERTIFIED
13535,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/23/2016,05/30/2016,CERTIFIED
13536,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/25/2016,06/06/2016,CERTIFIED
13537,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/08/2016,06/27/2016,CERTIFIED
13538,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/13/2016,07/11/2016,CERTIFIED
13539,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/30/2016,08/22/2016,CERTIFIED
13540,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/27/2016,08/01/2016,CERTIFIED
13541,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/11/2016,08/15/2016,CERTIFIED
13542,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/30/2016,11/07/2016,CERTIFIED
13543,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","DENVER, CO",08/31/2016,09/12/2016,CERTIFIED
13544,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","DENVER, CO",08/31/2016,09/12/2016,CERTIFIED
13545,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/31/2016,09/12/2016,CERTIFIED
13546,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",09/02/2016,09/26/2016,CERTIFIED
13547,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",09/07/2016,09/19/2016,CERTIFIED
13548,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",09/13/2016,10/10/2016,CERTIFIED
13549,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",09/15/2016,10/01/2016,CERTIFIED
13550,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/08/2014,05/15/2014,WITHDRAWN
13551,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",10/14/2015,11/16/2015,CERTIFIED
13552,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/30/2015,03/28/2016,CERTIFIED
13553,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",01/14/2016,03/28/2016,CERTIFIED
13554,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",02/26/2016,04/25/2016,CERTIFIED
13555,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/07/2016,04/25/2016,CERTIFIED
13556,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/03/2016,03/18/2016,CERTIFIED
13557,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/28/2016,05/30/2016,CERTIFIED
13558,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/03/2016,08/15/2016,CERTIFIED
13559,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/11/2016,05/30/2016,CERTIFIED
13560,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/15/2016,01/11/2017,CERTIFIED
13561,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/20/2016,08/22/2016,CERTIFIED
13562,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/20/2016,08/15/2016,CERTIFIED
13563,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","CUPERTINO, CA",10/09/2014,10/20/2014,CERTIFIED
13564,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/30/2014,01/12/2015,CERTIFIED
13565,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",02/24/2015,03/09/2015,CERTIFIED
13566,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/04/2015,03/11/2015,CERTIFIED
13567,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","EAST PALO ALTO, CA",05/05/2015,05/27/2015,CERTIFIED
13568,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/17/2015,06/17/2015,CERTIFIED
13569,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/17/2015,06/29/2015,CERTIFIED
13570,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",06/22/2015,06/30/2015,CERTIFIED
13571,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/10/2015,07/20/2015,CERTIFIED
13572,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/04/2015,08/31/2015,CERTIFIED
13573,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/04/2015,08/31/2015,WITHDRAWN
13574,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/05/2015,08/12/2015,CERTIFIED
13575,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",08/05/2015,08/12/2015,CERTIFIED
13576,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","EAST PALO ALTO, CA",09/22/2015,09/22/2015,CERTIFIED
13577,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",02/03/2015,02/10/2015,CERTIFIED
13578,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/03/2015,08/12/2015,CERTIFIED
13579,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/06/2015,09/05/2015,CERTIFIED
13580,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",03/18/2015,05/18/2015,CERTIFIED
13581,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/14/2015,05/21/2015,CERTIFIED
13582,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","TEMPE, AZ",05/20/2015,05/25/2015,CERTIFIED
13583,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",10/30/2013,11/18/2013,CERTIFIED
13584,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","NEW YORK, NY",11/27/2013,12/09/2013,CERTIFIED
13585,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",12/16/2013,12/23/2013,CERTIFIED
13586,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","EAST PALO ALTO, CA",04/16/2014,05/01/2014,CERTIFIED
13587,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/02/2014,05/12/2014,CERTIFIED
13588,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","EAST PALO ALTO, CA",07/23/2014,07/30/2014,CERTIFIED
13589,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/30/2014,08/02/2014,CERTIFIED
13590,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SAN FRANCISCO, CA",09/09/2014,09/22/2014,CERTIFIED
13591,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",10/29/2013,01/06/2014,CERTIFIED
13592,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",11/05/2013,12/05/2013,CERTIFIED
13593,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",04/11/2014,06/20/2014,CERTIFIED
13594,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/08/2014,05/15/2014,CERTIFIED
13595,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",05/14/2014,10/25/2014,CERTIFIED
13596,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,000","SEATTLE, WA",07/16/2014,09/19/2014,CERTIFIED
13597,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,100","NEW YORK, NY",10/02/2017,03/31/2018,CERTIFIED
13598,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,100","NEW YORK, NY",11/10/2017,11/27/2017,CERTIFIED
13599,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,100","SEATTLE, WA",03/16/2018,03/19/2018,CERTIFIED
13600,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,100","SEATTLE, WA",03/30/2018,04/09/2018,CERTIFIED
13601,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,100","SAN FRANCISCO, CA",09/22/2017,03/23/2018,CERTIFIED
13602,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,200","SUNNYVALE, CA",10/25/2017,04/25/2018,CERTIFIED
13603,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"140,400","SEATTLE, WA",11/13/2017,01/09/2018,CERTIFIED
13604,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,400","SEATTLE, WA",06/07/2017,08/27/2017,CERTIFIED
13605,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,500","CUPERTINO, CA",04/19/2017,10/17/2017,CERTIFIED
13606,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,600","SEATTLE, WA",05/22/2017,09/11/2017,CERTIFIED
13607,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,900","SEATTLE, WA",09/07/2017,02/06/2018,CERTIFIED
13608,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"140,900","SEATTLE, WA",02/17/2015,07/23/2015,CERTIFIED
13609,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,000","DALLAS, TX",04/18/2017,04/24/2017,CERTIFIED
13610,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,000","SEATTLE, WA",05/30/2017,10/20/2017,CERTIFIED
13611,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,000","SEATTLE, WA",10/23/2015,11/09/2015,CERTIFIED
13612,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,000","SEATTLE, WA",10/30/2015,12/21/2015,CERTIFIED
13613,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,000","SEATTLE, WA",08/12/2015,02/08/2016,CERTIFIED
13614,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,000","SEATTLE, WA",07/18/2014,07/25/2014,CERTIFIED
13615,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,020","EAST PALO ALTO, CA",01/24/2018,01/29/2018,CERTIFIED
13616,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,100","EAST PALO ALTO, CA",01/26/2018,07/10/2018,CERTIFIED
13617,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,100","SAN FRANCISCO, CA",04/06/2018,08/24/2018,CERTIFIED
13618,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,100","SEATTLE, WA",11/02/2016,05/03/2017,CERTIFIED
13619,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,100","DETROIT, MI",12/05/2016,12/12/2016,CERTIFIED
13620,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,168","SEATTLE, WA",12/06/2017,03/20/2018,CERTIFIED
13621,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,168","SEATTLE, WA",02/14/2018,08/08/2018,CERTIFIED
13622,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,168","SEATTLE, WA",03/12/2018,03/30/2018,CERTIFIED
13623,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,300","SEATTLE, WA",06/30/2017,12/26/2017,CERTIFIED
13624,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,400","SEATTLE, WA",10/17/2016,10/24/2016,CERTIFIED
13625,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,400","SEATTLE, WA",04/20/2017,10/17/2017,CERTIFIED
13626,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,400","SEATTLE, WA",06/02/2015,06/29/2015,CERTIFIED
13627,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,500","SEATTLE, WA",04/17/2018,07/27/2018,CERTIFIED
13628,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,500","SEATTLE, WA",07/21/2017,07/24/2017,CERTIFIED
13629,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,500","SEATTLE, WA",03/15/2016,09/10/2016,CERTIFIED
13630,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,500","EAST PALO ALTO, CA",03/04/2015,09/01/2015,CERTIFIED
13631,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,500","SEATTLE, WA",07/23/2015,08/03/2015,CERTIFIED
13632,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,600","SEATTLE, WA",10/17/2017,01/01/2018,CERTIFIED
13633,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,600","SEATTLE, WA",04/18/2018,04/23/2018,CERTIFIED
13634,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"141,600","SEATTLE, WA",09/06/2017,01/01/2018,CERTIFIED
13635,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,933","JERSEY CITY, NJ",09/20/2017,09/25/2017,CERTIFIED
13636,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"141,973","SEATTLE, WA",06/07/2018,06/11/2018,CERTIFIED
13637,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","SEATTLE, WA",12/05/2017,12/11/2017,CERTIFIED
13638,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","BELLEVUE, WA",12/28/2017,01/01/2018,CERTIFIED
13639,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","SEATTLE, WA",03/22/2018,09/19/2018,CERTIFIED
13640,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","SEATTLE, WA",03/26/2018,04/02/2018,CERTIFIED
13641,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","BELLEVUE, WA",05/08/2018,05/14/2018,CERTIFIED
13642,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","SEATTLE, WA",05/11/2018,05/14/2018,CERTIFIED
13643,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","EAST PALO ALTO, CA",06/22/2018,06/25/2018,CERTIFIED
13644,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","SEATTLE, WA",10/03/2016,10/10/2016,CERTIFIED
13645,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"142,000","SEATTLE, WA",12/09/2016,01/16/2017,CERTIFIED
